,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
780,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,"In the end it is a standards issue and one not easily solvable on grounds of the standards. At the same time the bootstrap team might run into issues while developing bootstrap5, because of some really weird quirks.
Read this discussion on SO
https://stackoverflow.com/questions/27223756/is-element-tagname-always-uppercase
And then examine the page(s) linked to in there. I used Firefox
https://programming.enthuses.me/tag-node-case.php?doc=x
Notice the differences when rendering the same page in XHTML and HTML5. Most startling is the uppercase section in the SVG part.
Imagine the following scenario. Bootstrap 5 apparantly (correct me if I am wrong) uses more SVG elements. So users will start editing some of the SVG stuff.  And casing might be changed by the preferred editor automatically.
Won't be long if there is a discussion about XML/XHTML and case preserving of tags in here.
If nothing else, it's good to be aware of unexpected issues popping up.
From a developers perspective, I can use camel-case tags in XML/SVG too, hence I think about these issues as I enjoy the freedom that comes with it. Never understand the fixation of either lower- or uppercase
Hence I build my own code accordingly to deal with tags that might even use mixed case. The W3C guy mentioned in the SO discussion in the link above, might be unhappy with my stance, but I'm personally  fed up with bug hunting for issues like mixed cases that might creep up.  Been there, done that. In this case I don't see much value to enforce a certain case for tags.
I do understand however the stance of the bootstrap development team. It's not a problem they created, and the usage for XHTML is indeed small. In the past I've also posted bug reports to the jQuery team for XHTML pages, that thankfully got resolved, as XHTML was more popular back then. My point is: bootstrap 4 relies on jQuery,.
My wish for the future is that we developers are free from these uppercase/lowercase issues, as they are partially remnants of old OS wars. The Internet strives to be come more accessible in any form, and that should apply for mixed case in HTML too. HTML is a subset of XML, that case restriction issu never, ever made sense at all, no matter from what side I look at it.",2020-05-04 01:26:15.000000,2,,Non Actionable Topic
781,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,"
Not trying to be mean or anything here, but this is the second time in a year that it's been asked about, and as far as I know only the second time in the ~9 years of Bootstrap. So I'm still not inclined to adopt a competing spec, recommend it anyway, or even support it in anyway.

And how many requests did you need to change your mind?
What do you say to this:

Sorry, but for me it sounds weird not to do so. HTML is a very, very loose standard.
HTML says <html> is valid code and <HTML> is valid code; even <Html>, <HtMl>, <HtmL> - all valid code. Even any combination for opening and closing tag, like <HtmL></hTMl> is valid code. XHTML is a strict standard, which is case sensitive and differences them.
Now is your argumentation, you want to be compatible with the ""everything is correct"" standard, that need to convert all tags in uppercase, just to make it possible to handle it and you are using strict comparsion (=== and !==) for it but don't want to be compatible with the XHTML standard, which is strict by itself?

And what to the fact, that even html5 sometimes use lower case, as said in the answer before?
https://programming.enthuses.me/tag-node-case.php?doc=5
https://jsfiddle.net/j6rpox8y/",2020-05-04 19:52:03.000000,3,,Non Actionable Topic
782,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,"And as I see, there are 4 people, who want's to get the support and 5 people who vote up for your post.
Maybe a bit offtopic: I would like to know, why html makes tags to uppercase. I don't find an answer to it.",2020-05-04 20:28:31.000000,4,,Non Actionable Topic
783,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,"
why html makes tags to uppercase

Not sure what you mean by that. Uppercase tags (i.e. <BODY>) was really just something people used to do before text editors that provided syntax highlighting  - it was easier to see what was markup and what was content.",2020-05-05 00:07:40.000000,5,,Non Actionable Topic
784,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,"@tiesont
To me uppercase is like shouting. Even my eyes tend to ignore it. Even when syntax highlighting wasn't there, I'd write lowercase, did tag matching as soon it was essential for xhtml, etc..
As a full stack developer I appreciate that modern browsers have been designed rather smartly:
An example
<a href=""index.html"" ...> ... </a>
A style sheet apprently matches all these selectors regardless of the case
'a[href=index.html] { ... }'
'A[href=index.html] { ... }'
'a[HREF=index.html] { ... }'
'A[HREF=index.html] { ... }'
Internally this happens because browsers, according to the built in browser dev tools, changes standard html/css related things to lowercase. In other words the software helps to smooth out user preferences and choices being made by standard committees. Browser developers seems to 1) see the big picture how these technologies interact with one another. 2) Are feed up to deal with issues in the example above.
And the real fun for me is that my point that I am trying to make can be seen as an argument of either side of the isle. xhtml/xml (not the custom tags) is a bit restrictive in many regards (hence many developers dropped it). Yet I also try to promote the idea, that libraries such as bootstrap should be agnostic to the user preferences and deal with anything, as it is. bootstrap and many other libraries have apparently adopted the infamous gigo approach in that matter.
( https://en.wikipedia.org/wiki/Garbage_in,_garbage_out )
Again I'm happy that browser developers seem to see things differently.",2020-05-05 01:29:22.000000,6,,Non Actionable Topic
785,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,"

why html makes tags to uppercase

Not sure what you mean by that.

I mean this:

https://developer.mozilla.org/en-US/docs/Archive/Web/Writing_JavaScript_for_HTML
Scripts that used getElementsByTagName() with an upper case HTML name no longer work, and attributes like nodeName or tagName return upper case in HTML and lower case in XHTML.

I can see, why xml use lower case; because it don't change the case and returns it like it is and most developers (as far, as I have seen it) write their code in lower case. But why did nodeTage and tagName transform to upper case in html, not lower case? Who have decided this and what was the reason for it? That could be really interesting to know.",2020-05-06 14:56:11.000000,7,,Non Actionable Topic
786,https://github.com/twbs/bootstrap/discussions/30705,2020-05-01 21:52:38.000000,Going to convert this to a discussion since it's an open ended convo.,2020-05-06 15:05:10.000000,8,1.0,Non Actionable Topic
787,https://github.com/twbs/bootstrap/discussions/30763,2020-05-07 18:28:20.000000,"This is more appropriate for a how-to place like our Discussions, our Slack, or Stack Overflow. Converting it to a discussion for now in case anyone in the community has some ideas for you.",2020-06-16 03:37:35.000000,1,1.0,Non Actionable Topic
788,https://github.com/twbs/bootstrap/discussions/31656,2020-09-15 01:15:16.000000,Please use discussions for open ended questions.,2020-09-15 02:13:24.000000,1,1.0,Non Actionable Topic
789,https://github.com/twbs/bootstrap/discussions/31656,2020-09-15 01:15:16.000000,"also, as support is still not all that pervasive...i'd say it's best to hold off https://caniuse.com/?search=dialog",2020-09-15 08:42:29.000000,2,,Non Actionable Topic
790,https://github.com/twbs/bootstrap/discussions/31656,2020-09-15 01:15:16.000000,"Here is a demo.
There are some benefits:

Less markup required: .modal-dialog and .modal-content could be removed.
Much less JS: Only little JS is required to show the dialog, and, that's it!

And yes, it does not support Safari, iOS and Firefox. But it is polyfillable.",2020-09-15 12:08:10.000000,3,,Non Actionable Topic
791,https://github.com/twbs/bootstrap/discussions/31656,2020-09-15 01:15:16.000000,"With the recent release of Safari 15.4 all major browser now support the  element natively:

https://caniuse.com/dialog
https://developer.apple.com/documentation/safari-release-notes/safari-15_4-release-notes
https://webkit.org/blog/12445/new-webkit-features-in-safari-15-4/
",2022-03-21 21:58:23.000000,4,,Non Actionable Topic
792,https://github.com/twbs/bootstrap/discussions/31656,2020-09-15 01:15:16.000000,@mkurz @techboyg5 https://developer.mozilla.org/en-US/docs/Web/API/HTMLDialogElement#browser_compatibility,2022-03-27 15:16:20.000000,5,,Non Actionable Topic
793,https://github.com/twbs/bootstrap/discussions/31656,2020-09-15 01:15:16.000000,"With the improved browser support, we may be able to implement it in a v6 when we we get around to that. Not 100% sure just yet. All depends on how many browser versions we drop between now and then.",2022-03-27 17:55:32.000000,6,,Non Actionable Topic
794,https://github.com/twbs/bootstrap/discussions/31709,2020-09-20 03:44:06.000000,moving this to discussion section,2020-09-20 12:51:02.000000,1,1.0,Non Actionable Topic
795,https://github.com/twbs/bootstrap/discussions/31709,2020-09-20 03:44:06.000000,The render blocking warning is due to not loading CSS asynchronously. You can investigate adding critical CSS and loading the rest asynchronously.,2020-09-21 06:22:21.000000,2,,Non Actionable Topic
796,https://github.com/twbs/bootstrap/discussions/32404,2020-12-09 17:19:09.000000,"instead of just obliquely referencing a comment from 8 years ago, I'd suggest formulating your question (and titling your issues) a bit more understandably.
moved this to discussions, as it appears to be a how-to/why isn't this working type query",2020-12-09 17:43:07.000000,1,1.0,Invalid issues
797,https://github.com/twbs/bootstrap/discussions/33566,2021-04-06 15:56:57.000000,"This isn't a bug, this is a how-to question. Converting to a Discussion.",2021-04-06 18:06:43.000000,1,1.0,Not a Bug
798,https://github.com/twbs/bootstrap/discussions/35820,2021-12-13 19:59:18.000000,"rem is a relative unit, meaning everything sized with it will resize accordingly to the root font size. So for anyone changing their base font size, layout and content will resize and preserve their proportion altogether.
When used correctly, zooming in and out will even trigger breakpoints, thus switch responsive layout.
Would you be able to provide a reduced test case demonstrating an issue?",2021-12-13 20:11:32.000000,1,,Non Actionable Topic
